"No.","Time","Source","Destination","Protocol","Length","Info"
"782","220.041913","Cisco-Li_65:d1:20","Broadcast","ARP","42","Who has 192.168.1.134? Tell 192.168.1.1"
"783","220.103800","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"784","220.207140","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"785","220.311142","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"786","220.415546","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"787","220.519529","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"788","220.623988","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"789","220.727659","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"790","220.755986","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"791","221.560459","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"792","221.561490","192.168.1.100","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"793","221.827240","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"794","221.828309","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"795","221.831362","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"796","221.832411","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"797","222.560700","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"798","224.560527","192.168.1.100","224.0.0.253","IGMPv2","60","Membership Report group 224.0.0.253"
"799","226.824456","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"800","226.825639","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"801","226.826780","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"802","226.827812","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"803","231.824334","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"804","231.825600","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"805","231.826823","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"806","231.827900","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"807","232.416111","192.168.1.109","24.156.131.98","TLSv1.2","143","Application Data"
"808","232.416427","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"809","232.432010","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2413 Ack=1722 Win=254 Len=0"
"810","232.450686","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2413 Ack=1768 Win=254 Len=0"
"811","232.452012","24.156.131.98","192.168.1.109","TLSv1.2","100","Application Data"
"812","232.458627","24.156.131.98","192.168.1.109","TLSv1.2","276","Application Data, Application Data, Application Data"
"813","232.458737","192.168.1.109","24.156.131.98","TCP","54","49793  >  443 [ACK] Seq=1768 Ack=2681 Win=251 Len=0"
"814","232.459780","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"815","232.529180","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2681 Ack=1814 Win=254 Len=0"
"816","232.838918","192.168.1.100","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"817","232.851115","192.168.1.135","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"818","234.900990","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"819","234.951766","fe80::8000:f227:62c7:9542","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"820","236.824480","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"821","236.825785","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"822","236.826897","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"823","236.828006","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"824","237.202448","fe80::98b8:35ed:9434:3a51","ff02::c","UDP","718","50735  >  3702  Len=656"
"825","237.211644","192.168.1.100","239.255.255.250","UDP","698","50734  >  3702  Len=656"
"826","237.217951","fe80::2d72:8073:b437:a228","ff02::c","UDP","718","50735  >  3702  Len=656"
"827","237.224168","192.168.1.135","239.255.255.250","UDP","698","50734  >  3702  Len=656"
"828","237.257897","fe80::98b8:35ed:9434:3a51","ff02::c","UDP","718","50735  >  3702  Len=656"
"829","237.264323","fe80::2d72:8073:b437:a228","ff02::c","UDP","718","50735  >  3702  Len=656"
"830","237.446479","192.168.1.100","239.255.255.250","UDP","698","50734  >  3702  Len=656"
"831","237.455301","192.168.1.135","239.255.255.250","UDP","698","50734  >  3702  Len=656"
"832","240.000141","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"833","240.103299","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"834","240.207351","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"835","240.311370","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"836","240.415793","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"837","240.504337","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"838","240.519761","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"839","240.624167","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"840","240.727931","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"841","241.060519","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"842","241.825119","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"843","241.826250","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"844","241.827592","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"845","241.828890","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"846","242.059914","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"847","243.504868","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"848","244.063095","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"849","245.060284","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"850","246.310951","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"851","246.313236","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"852","246.649288","192.168.1.109","178.255.154.50","TCP","78","50066  >  5938 [PSH, ACK] Seq=193 Ack=97 Win=255 Len=24"
"853","246.824049","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"854","246.825051","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"855","246.828871","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"856","246.829922","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"857","246.830752","178.255.154.50","192.168.1.109","TCP","78","5938  >  50066 [PSH, ACK] Seq=97 Ack=217 Win=511 Len=24"
"858","246.884265","192.168.1.109","178.255.154.50","TCP","54","50066  >  5938 [ACK] Seq=217 Ack=121 Win=255 Len=0"
"859","249.503697","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"860","250.059878","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"861","251.060162","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"862","251.830531","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"863","251.831259","192.168.1.109","178.255.154.50","TCP","78","50066  >  5938 [PSH, ACK] Seq=217 Ack=121 Win=255 Len=24"
"864","251.831724","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"865","251.832771","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"866","251.833552","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"867","252.025335","178.255.154.50","192.168.1.109","TCP","60","5938  >  50066 [ACK] Seq=121 Ack=241 Win=511 Len=0"
"868","252.505931","192.168.1.100","192.168.1.255","BROWSER","243","Host Announcement CONNOR-PC, Workstation, Server, SQL Server, NT Workstation, Potential Browser"
"869","252.509069","192.168.1.135","192.168.1.255","BROWSER","243","Host Announcement CONNOR-PC, Workstation, Server, SQL Server, NT Workstation, Potential Browser"
"870","252.843731","192.168.1.109","192.168.1.1","DNS","74","Standard query 0x834b A login.live.com"
"871","252.870590","192.168.1.1","192.168.1.109","DNS","313","Standard query response 0x834b A login.live.com CNAME login.live.com.nsatc.net A 131.253.61.66 A 131.253.61.96 A 131.253.61.98 A 131.253.61.68 NS c.ns.nsatc.net NS us-wa-1.ns.nsatc.net NS l.ns.nsatc.net NS a.ns.nsatc.net A 8.26.197.27 A 8.26.215.27 A 8.26.204.25 A 8.27.235.155"
"872","252.871408","192.168.1.109","131.253.61.66","TCP","66","50085  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"873","252.920698","131.253.61.66","192.168.1.109","TCP","58","443  >  50085 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460"
"874","252.920796","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"875","252.921113","192.168.1.109","131.253.61.66","TLSv1.2","241","Client Hello"
"876","252.974021","131.253.61.66","192.168.1.109","TLSv1.2","1514","[TCP Previous segment not captured] Ignored Unknown Record"
"877","252.974072","192.168.1.109","131.253.61.66","TCP","54","[TCP Dup ACK 874#1] 50085  >  443 [ACK] Seq=188 Ack=1 Win=64240 Len=0"
"878","252.976318","131.253.61.66","192.168.1.109","TLSv1.2","1242","Ignored Unknown Record"
"879","252.976319","131.253.61.66","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50085 [ACK] Seq=1 Ack=188 Win=64240 Len=1460"
"880","252.976320","131.253.61.66","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50085 [ACK] Seq=1461 Ack=188 Win=64240 Len=1460"
"881","252.976343","192.168.1.109","131.253.61.66","TCP","54","[TCP Dup ACK 874#2] 50085  >  443 [ACK] Seq=188 Ack=1 Win=64240 Len=0"
"882","252.976392","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=188 Ack=1461 Win=64240 Len=0"
"883","252.976436","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=188 Ack=5569 Win=64240 Len=0"
"884","252.980668","192.168.1.109","131.253.61.66","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"885","253.023400","131.253.61.66","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"886","253.024142","192.168.1.109","131.253.61.66","TLSv1.2","587","Application Data"
"887","253.024313","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"888","253.024320","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"889","253.024328","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"890","253.068997","131.253.61.66","192.168.1.109","TCP","60","443  >  50085 [ACK] Seq=5676 Ack=2395 Win=64240 Len=0"
"891","253.069049","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"892","253.069059","192.168.1.109","131.253.61.66","TLSv1.2","971","Application Data"
"893","253.070567","131.253.61.66","192.168.1.109","TCP","60","443  >  50085 [ACK] Seq=5676 Ack=5315 Win=64240 Len=0"
"894","253.151475","131.253.61.66","192.168.1.109","TCP","60","443  >  50085 [ACK] Seq=5676 Ack=7692 Win=64240 Len=0"
"895","253.188191","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"896","253.189195","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"897","253.189196","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"898","253.189230","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=7692 Ack=10056 Win=64240 Len=0"
"899","253.190442","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"900","253.190443","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"901","253.190444","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"902","253.190445","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"903","253.190486","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=7692 Ack=15896 Win=64240 Len=0"
"904","253.223034","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"905","253.223906","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"906","253.223989","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=7692 Ack=18816 Win=64240 Len=0"
"907","253.225113","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"908","253.225119","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"909","253.225201","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=7692 Ack=21736 Win=64240 Len=0"
"910","253.231766","131.253.61.66","192.168.1.109","TLSv1.2","804","Application Data"
"911","253.231873","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [ACK] Seq=7692 Ack=22487 Win=63490 Len=0"
"912","253.233106","192.168.1.109","131.253.61.66","TLSv1.2","139","Encrypted Alert"
"913","253.233273","192.168.1.109","131.253.61.66","TCP","54","50085  >  443 [FIN, ACK] Seq=7777 Ack=22487 Win=63490 Len=0"
"914","253.280223","131.253.61.66","192.168.1.109","TCP","54","443  >  50085 [ACK] Seq=22487 Ack=7778 Win=64155 Len=0"
"915","253.705087","192.168.1.109","131.253.61.66","TCP","66","50086  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"916","253.755145","131.253.61.66","192.168.1.109","TCP","58","443  >  50086 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460"
"917","253.755320","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"918","253.755870","192.168.1.109","131.253.61.66","TLSv1.2","273","Client Hello"
"919","253.799276","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"920","253.800291","131.253.61.66","192.168.1.109","TCP","1514","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"921","253.800403","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=220 Ack=1461 Win=64240 Len=0"
"922","253.802089","131.253.61.66","192.168.1.109","TCP","1242","[TCP segment of a reassembled PDU]"
"923","253.802096","131.253.61.66","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50086 [ACK] Seq=1461 Ack=220 Win=64240 Len=1460"
"924","253.802186","192.168.1.109","131.253.61.66","TCP","54","[TCP Dup ACK 921#1] 50086  >  443 [ACK] Seq=220 Ack=1461 Win=64240 Len=0"
"925","253.802380","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=220 Ack=5569 Win=64240 Len=0"
"926","253.811269","192.168.1.109","131.253.61.66","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"927","253.851695","131.253.61.66","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"928","253.852517","192.168.1.109","131.253.61.66","TLSv1.2","587","Application Data"
"929","253.852688","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"930","253.852696","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"931","253.852701","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"932","253.885756","131.253.61.66","192.168.1.109","TCP","60","443  >  50086 [ACK] Seq=5676 Ack=2427 Win=64240 Len=0"
"933","253.885871","192.168.1.109","131.253.61.66","TCP","1514","[TCP segment of a reassembled PDU]"
"934","253.885895","192.168.1.109","131.253.61.66","TLSv1.2","971","Application Data"
"935","253.893054","131.253.61.66","192.168.1.109","TCP","60","443  >  50086 [ACK] Seq=5676 Ack=5347 Win=64240 Len=0"
"936","253.953730","131.253.61.66","192.168.1.109","TCP","60","443  >  50086 [ACK] Seq=5676 Ack=7724 Win=64240 Len=0"
"937","253.989432","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"938","253.990917","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"939","253.990919","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"940","253.990921","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"941","253.990926","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"942","253.991043","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=7724 Ack=12976 Win=64240 Len=0"
"943","253.995118","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"944","253.995120","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"945","253.995223","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=7724 Ack=15896 Win=64240 Len=0"
"946","254.030353","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"947","254.031443","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"948","254.031446","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"949","254.031447","131.253.61.66","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"950","254.031562","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=7724 Ack=21736 Win=64240 Len=0"
"951","254.045803","131.253.61.66","192.168.1.109","TLSv1.2","804","Application Data"
"952","254.045934","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [ACK] Seq=7724 Ack=22487 Win=63490 Len=0"
"953","254.047206","192.168.1.109","131.253.61.66","TLSv1.2","139","Encrypted Alert"
"954","254.047357","192.168.1.109","131.253.61.66","TCP","54","50086  >  443 [FIN, ACK] Seq=7809 Ack=22487 Win=63490 Len=0"
"955","254.100697","131.253.61.66","192.168.1.109","TCP","54","443  >  50086 [ACK] Seq=22487 Ack=7810 Win=64155 Len=0"
"956","254.423381","192.168.1.109","192.168.1.1","DNS","75","Standard query 0x53fa A skyapi.live.net"
"957","254.448552","192.168.1.1","192.168.1.109","DNS","127","Standard query response 0x53fa A skyapi.live.net CNAME skyapi.skyprod.akadns.net A 134.170.108.200"
"958","254.450448","192.168.1.109","134.170.108.200","TCP","66","50087  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"959","254.550590","134.170.108.200","192.168.1.109","TCP","66","443  >  50087 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"960","254.550846","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"961","254.556763","192.168.1.109","134.170.108.200","TLSv1.2","270","Client Hello"
"962","254.644532","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"963","254.644693","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=217 Ack=1461 Win=262144 Len=0"
"964","254.645316","134.170.108.200","192.168.1.109","TCP","1514","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"965","254.645319","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"966","254.645412","192.168.1.109","134.170.108.200","TCP","66","[TCP Dup ACK 963#1] 50087  >  443 [ACK] Seq=217 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=4381"
"967","254.645559","192.168.1.109","134.170.108.200","TCP","66","[TCP Dup ACK 963#2] 50087  >  443 [ACK] Seq=217 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=5841"
"968","254.646000","134.170.108.200","192.168.1.109","TCP","1514","[TCP Fast Retransmission] [TCP segment of a reassembled PDU]"
"969","254.646083","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=217 Ack=5841 Win=262144 Len=0"
"970","254.727253","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"971","254.727389","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=217 Ack=7301 Win=262144 Len=0"
"972","254.727755","134.170.108.200","192.168.1.109","TLSv1.2","1248","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"973","254.727844","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=217 Ack=8495 Win=260864 Len=0"
"974","254.814649","192.168.1.109","134.170.108.200","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"975","254.815044","192.168.1.109","134.170.108.200","TLSv1.2","1307","Application Data"
"976","254.901316","134.170.108.200","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"977","254.901464","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=1684 Ack=8602 Win=260608 Len=0"
"978","254.978031","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"979","254.978161","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=1684 Ack=10062 Win=262144 Len=0"
"980","254.979391","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"981","254.979393","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"982","254.979395","134.170.108.200","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"983","254.979399","134.170.108.200","192.168.1.109","TLSv1.2","1019","Application Data"
"984","254.979533","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=1684 Ack=15407 Win=262144 Len=0"
"985","255.340124","192.168.1.109","134.170.108.200","TCP","1514","[TCP segment of a reassembled PDU]"
"986","255.340170","192.168.1.109","134.170.108.200","TLSv1.2","343","Application Data"
"987","255.430475","134.170.108.200","192.168.1.109","TCP","60","443  >  50087 [ACK] Seq=15407 Ack=3433 Win=65536 Len=0"
"988","255.497033","134.170.108.200","192.168.1.109","TLSv1.2","1163","Application Data"
"989","255.497169","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [ACK] Seq=3433 Ack=16516 Win=260864 Len=0"
"990","255.599056","192.168.1.109","134.170.108.200","TCP","54","50087  >  443 [RST, ACK] Seq=3433 Ack=16516 Win=0 Len=0"
"991","256.824104","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"992","256.825509","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"993","256.827260","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"994","256.828395","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"995","257.468270","192.168.1.109","24.156.131.98","TLSv1.2","143","Application Data"
"996","257.468587","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"997","257.493334","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2681 Ack=1903 Win=254 Len=0"
"998","257.503391","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2681 Ack=1949 Win=254 Len=0"
"999","257.504082","24.156.131.98","192.168.1.109","TLSv1.2","100","Application Data"
"1000","257.510417","24.156.131.98","192.168.1.109","TLSv1.2","149","Application Data"
"1001","257.510501","192.168.1.109","24.156.131.98","TCP","54","49793  >  443 [ACK] Seq=1949 Ack=2822 Win=256 Len=0"
"1002","257.510773","24.156.131.98","192.168.1.109","TLSv1.2","181","Application Data, Application Data"
"1003","257.511359","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"1004","257.571376","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2949 Ack=1995 Win=254 Len=0"
"1005","257.791705","192.168.1.109","173.194.204.188","TCP","55","[TCP Keep-Alive] 49715  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1006","257.840537","173.194.204.188","192.168.1.109","TCP","66","[TCP Keep-Alive ACK] 5228  >  49715 [ACK] Seq=1 Ack=2 Win=361 Len=0 SLE=1 SRE=2"
"1007","257.871152","Cisco-Li_65:d1:20","Azurewav_72:18:2b","ARP","42","Who has 192.168.1.109? Tell 192.168.1.1"
"1008","257.871181","Azurewav_72:18:2b","Cisco-Li_65:d1:20","ARP","42","192.168.1.109 is at dc:85:de:72:18:2b"
"1009","260.001372","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"1010","260.106612","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"1011","260.207572","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"1012","260.311526","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"1013","260.421719","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"1014","260.520049","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"1015","260.624367","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"1016","260.729073","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"1017","261.824313","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1018","261.825581","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1019","261.843673","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1020","261.844743","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1021","262.838485","192.168.1.100","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"1022","262.840172","192.168.1.135","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"1023","265.515692","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1024","265.517300","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1025","265.518668","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1026","265.519837","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"1027","265.522504","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"1028","265.524330","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1029","265.525228","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"1030","265.526463","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
